Title: Minimum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
647	Rajshahi (10320)	2007	11	18.45
648	Rajshahi (10320)	2007	12	11.54
649	Rajshahi (10320)	2008	1	11.09
650	Rajshahi (10320)	2008	2	11.99
651	Rajshahi (10320)	2008	3	20.12
652	Rajshahi (10320)	2008	4	23.07
653	Rajshahi (10320)	2008	5	24.25
654	Rajshahi (10320)	2008	6	25.71
655	Rajshahi (10320)	2008	7	25.99
656	Rajshahi (10320)	2008	8	26.37
657	Rajshahi (10320)	2008	9	25.85
658	Rajshahi (10320)	2008	10	22.56
659	Rajshahi (10320)	2008	11	16.55
660	Rajshahi (10320)	2008	12	15.04
661	Rajshahi (10320)	2009	1	12.35
662	Rajshahi (10320)	2009	2	12.56
663	Rajshahi (10320)	2009	3	17.96
664	Rajshahi (10320)	2009	4	23.89
665	Rajshahi (10320)	2009	5	24.36
666	Rajshahi (10320)	2009	6	26.56
667	Rajshahi (10320)	2009	7	26.56
668	Rajshahi (10320)	2009	8	26.37
669	Rajshahi (10320)	2009	9	25.94
670	Rajshahi (10320)	2009	10	22.11
671	Rajshahi (10320)	2009	11	17.82
672	Rajshahi (10320)	2009	12	11.60
673	Rajshahi (10320)	2010	1	9.38
674	Rajshahi (10320)	2010	2	13.11
675	Rajshahi (10320)	2010	3	19.81
676	Rajshahi (10320)	2010	4	25.66
677	Rajshahi (10320)	2010	5	25.40
678	Rajshahi (10320)	2010	6	26.07
679	Rajshahi (10320)	2010	7	26.61
680	Rajshahi (10320)	2010	8	26.61
681	Rajshahi (10320)	2010	9	25.76
682	Rajshahi (10320)	2010	10	23.42
683	Rajshahi (10320)	2010	11	18.41
684	Rajshahi (10320)	2010	12	11.87
685	Rajshahi (10320)	2011	1	8.58
686	Rajshahi (10320)	2011	2	12.59
687	Rajshahi (10320)	2011	3	18.70
688	Rajshahi (10320)	2011	4	22.15
689	Rajshahi (10320)	2011	5	23.93
690	Rajshahi (10320)	2011	6	25.80
691	Rajshahi (10320)	2011	7	26.41
692	Rajshahi (10320)	2011	8	26.25
693	Rajshahi (10320)	2011	9	25.91
694	Rajshahi (10320)	2011	10	23.29
695	Rajshahi (10320)	2011	11	16.97
696	Rajshahi (10320)	2011	12	12.52
697	Rajshahi (10320)	2012	1	11.53
698	Rajshahi (10320)	2012	2	12.22
699	Rajshahi (10320)	2012	3	17.49
700	Rajshahi (10320)	2012	4	22.89
701	Rajshahi (10320)	2012	5	25.88
702	Rajshahi (10320)	2012	6	26.87
703	Rajshahi (10320)	2012	7	26.39
704	Rajshahi (10320)	2012	8	26.67
705	Rajshahi (10320)	2012	9	26.13
706	Rajshahi (10320)	2012	10	21.88
707	Rajshahi (10320)	2012	11	16.38
708	Rajshahi (10320)	2012	12	11.78
709	Rajshahi (10320)	2013	1	9.25
710	Rajshahi (10320)	2013	2	13.59
711	Rajshahi (10320)	2013	3	18.20
712	Rajshahi (10320)	2013	4	22.61
713	Rajshahi (10320)	2013	5	24.76
714	Rajshahi (10320)	2013	6	26.55
715	Rajshahi (10320)	2013	7	26.69
716	Rajshahi (10320)	2013	8	26.29
717	Rajshahi (10320)	2013	9	26.30
718	Rajshahi (10320)	2013	10	23.41
719	Rajshahi (10320)	2013	11	16.16
720	Rajshahi (10320)	2013	12	12.69
721	Rajshahi (10320)	2014	1	11.01
722	Rajshahi (10320)	2014	2	12.70
723	Rajshahi (10320)	2014	3	17.34
724	Rajshahi (10320)	2014	4	22.94
725	Rajshahi (10320)	2014	5	25.34
726	Rajshahi (10320)	2014	6	26.38
727	Rajshahi (10320)	2014	7	26.88
728	Rajshahi (10320)	2014	8	26.34
729	Rajshahi (10320)	2014	9	25.92
730	Rajshahi (10320)	2014	10	22.48
731	Rajshahi (10320)	2014	11	15.73
732	Rajshahi (10320)	2014	12	12.02
733	Rajshahi (10320)	2015	1	11.60
734	Rajshahi (10320)	2015	2	14.31
735	Rajshahi (10320)	2015	3	17.93
736	Rajshahi (10320)	2015	4	22.09
737	Rajshahi (10320)	2015	5	24.72
738	Rajshahi (10320)	2015	6	26.27
739	Rajshahi (10320)	2015	7	26.14
740	Rajshahi (10320)	2015	8	26.78
741	Rajshahi (10320)	2015	9	25.96
742	Rajshahi (10320)	2015	10	23.06
743	Rajshahi (10320)	2015	11	18.00
744	Rajshahi (10320)	2015	12	13.61
745	Rajshahi (10320)	2016	1	10.79
746	Rajshahi (10320)	2016	2	15.57
747	Rajshahi (10320)	2016	3	19.92
748	Rajshahi (10320)	2016	4	24.87
749	Rajshahi (10320)	2016	5	24.03
750	Rajshahi (10320)	2016	6	26.16
751	Rajshahi (10320)	2016	7	26.59
752	Rajshahi (10320)	2016	8	26.69
753	Rajshahi (10320)	2016	9	26.34
754	Rajshahi (10320)	2016	10	23.95
755	Rajshahi (10320)	2016	11	17.52
756	Rajshahi (10320)	2016	12	13.65
757	Rajshahi (10320)	2017	1	11.02
758	Rajshahi (10320)	2017	2	13.61
759	Rajshahi (10320)	2017	3	18.55
760	Rajshahi (10320)	2017	4	23.24
761	Rajshahi (10320)	2017	5	24.73
762	Rajshahi (10320)	2017	6	26.36
763	Rajshahi (10320)	2017	7	26.26
764	Rajshahi (10320)	2017	8	26.90
765	Rajshahi (10320)	2017	9	26.61
766	Rajshahi (10320)	2017	10	24.36
767	Rajshahi (10320)	2017	11	17.44
768	Rajshahi (10320)	2017	12	14.60
769	Rajshahi (10320)	2018	1	8.51
770	Rajshahi (10320)	2018	2	14.24
771	Rajshahi (10320)	2018	3	19.05
772	Rajshahi (10320)	2018	4	22.21
773	Rajshahi (10320)	2018	5	24.05
774	Rajshahi (10320)	2018	6	26.25
775	Rajshahi (10320)	2018	7	26.68
776	Rajshahi (10320)	2018	8	27.00
777	Rajshahi (10320)	2018	9	26.11
778	Rajshahi (10320)	2018	10	21.71
779	Rajshahi (10320)	2018	11	16.73
780	Rajshahi (10320)	2018	12	11.64
781	Rajshahi (10320)	2019	1	10.43
782	Rajshahi (10320)	2019	2	13.17
783	Rajshahi (10320)	2019	3	17.45
784	Rajshahi (10320)	2019	4	22.95
785	Rajshahi (10320)	2019	5	25.52
786	Rajshahi (10320)	2019	6	26.35
787	Rajshahi (10320)	2019	7	26.48
788	Rajshahi (10320)	2019	8	26.89
789	Rajshahi (10320)	2019	9	26.21
790	Rajshahi (10320)	2019	10	23.01
791	Rajshahi (10320)	2019	11	18.30
792	Rajshahi (10320)	2019	12	12.49
793	Rajshahi (10320)	2020	1	11.45
794	Rajshahi (10320)	2020	2	12.56
795	Rajshahi (10320)	2020	3	18.05
796	Rajshahi (10320)	2020	4	21.69
797	Rajshahi (10320)	2020	5	24.19
798	Rajshahi (10320)	2020	6	26.24
799	Rajshahi (10320)	2020	7	26.92
800	Rajshahi (10320)	2020	8	27.20
801	Rajshahi (10320)	2020	9	26.84
802	Rajshahi (10320)	2020	10	25.03
803	Rajshahi (10320)	2020	11	17.39
804	Rajshahi (10320)	2020	12	12.99
805	Rajshahi (10320)	2021	1	11.44
806	Rajshahi (10320)	2021	2	12.85
807	Rajshahi (10320)	2021	3	19.27
808	Rajshahi (10320)	2021	4	22.86
809	Rajshahi (10320)	2021	5	24.40
810	Rajshahi (10320)	2021	6	25.99
811	Rajshahi (10320)	2021	7	26.57
812	Rajshahi (10320)	2021	8	26.55
813	Rajshahi (10320)	2021	9	26.29
814	Rajshahi (10320)	2021	10	24.50
815	Rajshahi (10320)	2021	11	17.36
816	Rajshahi (10320)	2021	12	14.25
817	Rajshahi (10320)	2022	1	12.22
818	Rajshahi (10320)	2022	2	12.64
819	Rajshahi (10320)	2022	3	19.85
820	Rajshahi (10320)	2022	4	25.71
821	Rajshahi (10320)	2022	5	24.30
822	Rajshahi (10320)	2022	6	26.27
823	Rajshahi (10320)	2022	7	27.05
824	Rajshahi (10320)	2022	8	26.69
825	Rajshahi (10320)	2022	9	26.13
826	Rajshahi (10320)	2022	10	23.78
827	Rajshahi (10320)	2022	11	17.00
828	Rajshahi (10320)	2022	12	13.56
829	Bogra (10408)	2000	1	12.09
830	Bogra (10408)	2000	2	13.53
831	Bogra (10408)	2000	3	18.54
832	Bogra (10408)	2000	4	22.71
833	Bogra (10408)	2000	5	24.23
834	Bogra (10408)	2000	6	26.23
835	Bogra (10408)	2000	7	26.63
836	Bogra (10408)	2000	8	26.60
837	Bogra (10408)	2000	9	25.25
838	Bogra (10408)	2000	10	24.08
839	Bogra (10408)	2000	11	19.64
840	Bogra (10408)	2000	12	13.98
841	Bogra (10408)	2001	1	10.67
842	Bogra (10408)	2001	2	14.48
843	Bogra (10408)	2001	3	18.47
844	Bogra (10408)	2001	4	23.17
845	Bogra (10408)	2001	5	23.80
846	Bogra (10408)	2001	6	25.82
847	Bogra (10408)	2001	7	26.65
848	Bogra (10408)	2001	8	26.97
849	Bogra (10408)	2001	9	26.13
850	Bogra (10408)	2001	10	24.12
851	Bogra (10408)	2001	11	19.87
852	Bogra (10408)	2001	12	13.55
853	Bogra (10408)	2002	1	13.18
854	Bogra (10408)	2002	2	14.78
855	Bogra (10408)	2002	3	19.43
856	Bogra (10408)	2002	4	21.99
857	Bogra (10408)	2002	5	24.07
858	Bogra (10408)	2002	6	25.59
859	Bogra (10408)	2002	7	26.06
860	Bogra (10408)	2002	8	26.49
861	Bogra (10408)	2002	9	25.63
862	Bogra (10408)	2002	10	23.04
863	Bogra (10408)	2002	11	18.98
864	Bogra (10408)	2002	12	14.06
865	Bogra (10408)	2003	1	9.48
866	Bogra (10408)	2003	2	15.20
867	Bogra (10408)	2003	3	18.44
868	Bogra (10408)	2003	4	23.08
869	Bogra (10408)	2003	5	23.92
870	Bogra (10408)	2003	6	25.68
871	Bogra (10408)	2003	7	26.83
872	Bogra (10408)	2003	8	26.82
873	Bogra (10408)	2003	9	26.06
874	Bogra (10408)	2003	10	24.09
875	Bogra (10408)	2003	11	18.10
876	Bogra (10408)	2003	12	14.60
877	Bogra (10408)	2004	1	11.67
878	Bogra (10408)	2004	2	14.41
879	Bogra (10408)	2004	3	20.92
880	Bogra (10408)	2004	4	22.65
881	Bogra (10408)	2004	5	25.10
882	Bogra (10408)	2004	6	24.99
883	Bogra (10408)	2004	7	25.80
884	Bogra (10408)	2004	8	26.57
885	Bogra (10408)	2004	9	25.42
886	Bogra (10408)	2004	10	22.48
887	Bogra (10408)	2004	11	17.51
888	Bogra (10408)	2004	12	14.54
889	Bogra (10408)	2005	1	12.11
890	Bogra (10408)	2005	2	16.05
891	Bogra (10408)	2005	3	20.61
892	Bogra (10408)	2005	4	22.79
893	Bogra (10408)	2005	5	23.21
894	Bogra (10408)	2005	6	26.30
895	Bogra (10408)	2005	7	26.23
896	Bogra (10408)	2005	8	26.72
897	Bogra (10408)	2005	9	26.24
898	Bogra (10408)	2005	10	23.46
899	Bogra (10408)	2005	11	18.10
900	Bogra (10408)	2005	12	13.88
901	Bogra (10408)	2006	1	11.86
902	Bogra (10408)	2006	2	17.88
903	Bogra (10408)	2006	3	19.32
904	Bogra (10408)	2006	4	22.43
905	Bogra (10408)	2006	5	24.42
906	Bogra (10408)	2006	6	26.07
907	Bogra (10408)	2006	7	26.80
908	Bogra (10408)	2006	8	26.46
909	Bogra (10408)	2006	9	25.77
910	Bogra (10408)	2006	10	23.37
911	Bogra (10408)	2006	11	18.44
912	Bogra (10408)	2006	12	14.06
913	Bogra (10408)	2007	1	10.67
914	Bogra (10408)	2007	2	15.50
915	Bogra (10408)	2007	3	17.80
916	Bogra (10408)	2007	4	23.25
917	Bogra (10408)	2007	5	25.28
918	Bogra (10408)	2007	6	25.38
919	Bogra (10408)	2007	7	26.33
920	Bogra (10408)	2007	8	26.74
921	Bogra (10408)	2007	9	26.13
922	Bogra (10408)	2007	10	23.77
923	Bogra (10408)	2007	11	19.09
924	Bogra (10408)	2007	12	12.95
925	Bogra (10408)	2008	1	12.49
926	Bogra (10408)	2008	2	13.03
927	Bogra (10408)	2008	3	20.53
928	Bogra (10408)	2008	4	23.18
929	Bogra (10408)	2008	5	24.45
930	Bogra (10408)	2008	6	25.79
931	Bogra (10408)	2008	7	26.11
932	Bogra (10408)	2008	8	26.38
933	Bogra (10408)	2008	9	26.13
934	Bogra (10408)	2008	10	22.95
935	Bogra (10408)	2008	11	17.86
936	Bogra (10408)	2008	12	16.11
937	Bogra (10408)	2009	1	13.10
938	Bogra (10408)	2009	2	13.94
939	Bogra (10408)	2009	3	19.11
940	Bogra (10408)	2009	4	23.67
941	Bogra (10408)	2009	5	24.07
942	Bogra (10408)	2009	6	26.00
943	Bogra (10408)	2009	7	26.70
944	Bogra (10408)	2009	8	26.22
945	Bogra (10408)	2009	9	26.30
946	Bogra (10408)	2009	10	23.16
947	Bogra (10408)	2009	11	18.80
948	Bogra (10408)	2009	12	13.20
949	Bogra (10408)	2010	1	10.94
950	Bogra (10408)	2010	2	14.44
951	Bogra (10408)	2010	3	20.91
952	Bogra (10408)	2010	4	24.82
953	Bogra (10408)	2010	5	25.13
954	Bogra (10408)	2010	6	26.33
955	Bogra (10408)	2010	7	27.06
956	Bogra (10408)	2010	8	26.93
957	Bogra (10408)	2010	9	26.05
958	Bogra (10408)	2010	10	23.77
959	Bogra (10408)	2010	11	19.47
960	Bogra (10408)	2010	12	13.51
961	Bogra (10408)	2011	1	10.13
962	Bogra (10408)	2011	2	14.66
963	Bogra (10408)	2011	3	20.12
964	Bogra (10408)	2011	4	22.43
965	Bogra (10408)	2011	5	23.61
966	Bogra (10408)	2011	6	26.13
967	Bogra (10408)	2011	7	26.52
968	Bogra (10408)	2011	8	26.27
969	Bogra (10408)	2011	9	26.17
970	Bogra (10408)	2011	10	24.23
971	Bogra (10408)	2011	11	18.02
972	Bogra (10408)	2011	12	13.35
973	Bogra (10408)	2012	1	12.21
974	Bogra (10408)	2012	2	13.94
975	Bogra (10408)	2012	3	19.46
976	Bogra (10408)	2012	4	22.69
977	Bogra (10408)	2012	5	25.55
978	Bogra (10408)	2012	6	26.40
979	Bogra (10408)	2012	7	26.67
980	Bogra (10408)	2012	8	26.93
981	Bogra (10408)	2012	9	26.35
982	Bogra (10408)	2012	10	22.86
983	Bogra (10408)	2012	11	17.29
984	Bogra (10408)	2012	12	13.02
985	Bogra (10408)	2013	1	10.25
986	Bogra (10408)	2013	2	15.14
987	Bogra (10408)	2013	3	19.91
988	Bogra (10408)	2013	4	22.93
989	Bogra (10408)	2013	5	24.52
990	Bogra (10408)	2013	6	26.86
991	Bogra (10408)	2013	7	26.87
992	Bogra (10408)	2013	8	26.47
993	Bogra (10408)	2013	9	26.52
994	Bogra (10408)	2013	10	23.80
995	Bogra (10408)	2013	11	17.43
996	Bogra (10408)	2013	12	14.13
997	Bogra (10408)	2014	1	12.32
998	Bogra (10408)	2014	2	13.85
999	Bogra (10408)	2014	3	18.66
1000	Bogra (10408)	2014	4	23.18
1001	Bogra (10408)	2014	5	25.16
1002	Bogra (10408)	2014	6	26.01
1003	Bogra (10408)	2014	7	26.79
1004	Bogra (10408)	2014	8	26.64
1005	Bogra (10408)	2014	9	25.86
1006	Bogra (10408)	2014	10	23.47
1007	Bogra (10408)	2014	11	17.89
1008	Bogra (10408)	2014	12	13.69
1009	Bogra (10408)	2015	1	12.64
1010	Bogra (10408)	2015	2	15.32
1011	Bogra (10408)	2015	3	18.83
1012	Bogra (10408)	2015	4	21.42
1013	Bogra (10408)	2015	5	23.78
1014	Bogra (10408)	2015	6	25.94
1015	Bogra (10408)	2015	7	25.88
1016	Bogra (10408)	2015	8	26.15
1017	Bogra (10408)	2015	9	25.91
1018	Bogra (10408)	2015	10	23.19
1019	Bogra (10408)	2015	11	18.80
1020	Bogra (10408)	2015	12	13.76
1021	Bogra (10408)	2016	1	11.91
1022	Bogra (10408)	2016	2	16.25
1023	Bogra (10408)	2016	3	20.91
1024	Bogra (10408)	2016	4	25.59
1025	Bogra (10408)	2016	5	23.90
1026	Bogra (10408)	2016	6	26.61
1027	Bogra (10408)	2016	7	26.57
1028	Bogra (10408)	2016	8	27.12
1029	Bogra (10408)	2016	9	26.36
1030	Bogra (10408)	2016	10	24.53
1031	Bogra (10408)	2016	11	18.87
1032	Bogra (10408)	2016	12	15.19
1033	Bogra (10408)	2017	1	12.78
1034	Bogra (10408)	2017	2	15.36
1035	Bogra (10408)	2017	3	18.86
1036	Bogra (10408)	2017	4	23.03
1037	Bogra (10408)	2017	5	24.73
1038	Bogra (10408)	2017	6	26.53
1039	Bogra (10408)	2017	7	26.76
1040	Bogra (10408)	2017	8	27.29
1041	Bogra (10408)	2017	9	26.93
1042	Bogra (10408)	2017	10	24.68
1043	Bogra (10408)	2017	11	18.78
1044	Bogra (10408)	2017	12	15.75
1045	Bogra (10408)	2018	1	9.98
1046	Bogra (10408)	2018	2	15.50
1047	Bogra (10408)	2018	3	20.26
1048	Bogra (10408)	2018	4	22.44
1049	Bogra (10408)	2018	5	23.68
1050	Bogra (10408)	2018	6	26.50
1051	Bogra (10408)	2018	7	27.07
1052	Bogra (10408)	2018	8	27.20
1053	Bogra (10408)	2018	9	26.74
1054	Bogra (10408)	2018	10	23.25
1055	Bogra (10408)	2018	11	18.72
1056	Bogra (10408)	2018	12	13.82
1057	Bogra (10408)	2019	1	12.59
1058	Bogra (10408)	2019	2	15.48
1059	Bogra (10408)	2019	3	19.20
1060	Bogra (10408)	2019	4	23.10
1061	Bogra (10408)	2019	5	25.29
1062	Bogra (10408)	2019	6	26.23
1063	Bogra (10408)	2019	7	26.76
1064	Bogra (10408)	2019	8	27.65
1065	Bogra (10408)	2019	9	26.51
1066	Bogra (10408)	2019	10	23.62
1067	Bogra (10408)	2019	11	19.82
1068	Bogra (10408)	2019	12	13.61
1069	Bogra (10408)	2020	1	12.80
1070	Bogra (10408)	2020	2	14.03
1071	Bogra (10408)	2020	3	19.46
1072	Bogra (10408)	2020	4	22.23
1073	Bogra (10408)	2020	5	23.92
1074	Bogra (10408)	2020	6	26.61
1075	Bogra (10408)	2020	7	27.05
1076	Bogra (10408)	2020	8	27.47
1077	Bogra (10408)	2020	9	26.95
1078	Bogra (10408)	2020	10	25.58
1079	Bogra (10408)	2020	11	18.65
1080	Bogra (10408)	2020	12	13.98
1081	Bogra (10408)	2021	1	12.36
1082	Bogra (10408)	2021	2	15.05
1083	Bogra (10408)	2021	3	21.24
1084	Bogra (10408)	2021	4	23.92
1085	Bogra (10408)	2021	5	24.41
1086	Bogra (10408)	2021	6	25.91
1087	Bogra (10408)	2021	7	26.91
1088	Bogra (10408)	2021	8	26.53
1089	Bogra (10408)	2021	9	26.38
1090	Bogra (10408)	2021	10	24.85
1091	Bogra (10408)	2021	11	18.07
1092	Bogra (10408)	2021	12	15.31
1093	Bogra (10408)	2022	1	12.91
1094	Bogra (10408)	2022	2	14.10
1095	Bogra (10408)	2022	3	21.15
1096	Bogra (10408)	2022	4	24.82
1097	Bogra (10408)	2022	5	24.40
1098	Bogra (10408)	2022	6	25.78
1099	Bogra (10408)	2022	7	27.24
1100	Bogra (10408)	2022	8	27.19
1101	Bogra (10408)	2022	9	26.12
1102	Bogra (10408)	2022	10	24.08
1103	Bogra (10408)	2022	11	18.43
1104	Bogra (10408)	2022	12	15.04
1105	Mymensingh (10609)	2000	1	11.88
1106	Mymensingh (10609)	2000	2	13.79
1107	Mymensingh (10609)	2000	3	18.59
1108	Mymensingh (10609)	2000	4	21.73
1109	Mymensingh (10609)	2000	5	24.03
1110	Mymensingh (10609)	2000	6	25.86
1111	Mymensingh (10609)	2000	7	26.45
1112	Mymensingh (10609)	2000	8	26.17
1113	Mymensingh (10609)	2000	9	25.23
1114	Mymensingh (10609)	2000	10	23.87
1115	Mymensingh (10609)	2000	11	19.13
1116	Mymensingh (10609)	2000	12	13.28
1117	Mymensingh (10609)	2001	1	10.65
1118	Mymensingh (10609)	2001	2	15.04
1119	Mymensingh (10609)	2001	3	18.30
1120	Mymensingh (10609)	2001	4	22.41
1121	Mymensingh (10609)	2001	5	23.54
1122	Mymensingh (10609)	2001	6	25.75
1123	Mymensingh (10609)	2001	7	26.40
1124	Mymensingh (10609)	2001	8	26.63
1125	Mymensingh (10609)	2001	9	26.12
1126	Mymensingh (10609)	2001	10	24.40
1127	Mymensingh (10609)	2001	11	19.71
1128	Mymensingh (10609)	2001	12	13.00
1129	Mymensingh (10609)	2002	1	12.81
1130	Mymensingh (10609)	2002	2	15.00
1131	Mymensingh (10609)	2002	3	18.71
1132	Mymensingh (10609)	2002	4	21.55
1133	Mymensingh (10609)	2002	5	23.27
1134	Mymensingh (10609)	2002	6	25.51
1135	Mymensingh (10609)	2002	7	25.75
1136	Mymensingh (10609)	2002	8	26.34
1137	Mymensingh (10609)	2002	9	25.85
1138	Mymensingh (10609)	2002	10	22.87
1139	Mymensingh (10609)	2002	11	18.54
1140	Mymensingh (10609)	2002	12	14.41
1141	Mymensingh (10609)	2003	1	10.17
1142	Mymensingh (10609)	2003	2	15.33
1143	Mymensingh (10609)	2003	3	18.09
1144	Mymensingh (10609)	2003	4	22.26
1145	Mymensingh (10609)	2003	5	23.46
1146	Mymensingh (10609)	2003	6	25.59
1147	Mymensingh (10609)	2003	7	26.85
1148	Mymensingh (10609)	2003	8	26.91
1149	Mymensingh (10609)	2003	9	25.96
1150	Mymensingh (10609)	2003	10	24.15
1151	Mymensingh (10609)	2003	11	17.54
1152	Mymensingh (10609)	2003	12	14.41
1153	Mymensingh (10609)	2004	1	12.15
1154	Mymensingh (10609)	2004	2	14.67
1155	Mymensingh (10609)	2004	3	21.27
1156	Mymensingh (10609)	2004	4	21.79
1157	Mymensingh (10609)	2004	5	25.39
1158	Mymensingh (10609)	2004	6	25.49
1159	Mymensingh (10609)	2004	7	25.74
1160	Mymensingh (10609)	2004	8	26.40
1161	Mymensingh (10609)	2004	9	25.28
1162	Mymensingh (10609)	2004	10	22.43
1163	Mymensingh (10609)	2004	11	16.72
1164	Mymensingh (10609)	2004	12	13.95
1165	Mymensingh (10609)	2005	1	12.49
1166	Mymensingh (10609)	2005	2	16.40
1167	Mymensingh (10609)	2005	3	20.56
1168	Mymensingh (10609)	2005	4	22.34
1169	Mymensingh (10609)	2005	5	22.49
1170	Mymensingh (10609)	2005	6	25.94
1171	Mymensingh (10609)	2005	7	26.18
1172	Mymensingh (10609)	2005	8	26.35
1173	Mymensingh (10609)	2005	9	25.64
1174	Mymensingh (10609)	2005	10	23.51
1175	Mymensingh (10609)	2005	11	18.02
1176	Mymensingh (10609)	2005	12	13.22
1177	Mymensingh (10609)	2006	1	12.13
1178	Mymensingh (10609)	2006	2	18.39
1179	Mymensingh (10609)	2006	3	19.08
1180	Mymensingh (10609)	2006	4	21.91
1181	Mymensingh (10609)	2006	5	24.15
1182	Mymensingh (10609)	2006	6	25.75
1183	Mymensingh (10609)	2006	7	26.68
1184	Mymensingh (10609)	2006	8	26.43
1185	Mymensingh (10609)	2006	9	25.76
1186	Mymensingh (10609)	2006	10	23.25
1187	Mymensingh (10609)	2006	11	18.19
1188	Mymensingh (10609)	2006	12	13.48
1189	Mymensingh (10609)	2007	1	10.77
1190	Mymensingh (10609)	2007	2	15.73
1191	Mymensingh (10609)	2007	3	17.74
1192	Mymensingh (10609)	2007	4	22.17
1193	Mymensingh (10609)	2007	5	24.78
1194	Mymensingh (10609)	2007	6	25.27
1195	Mymensingh (10609)	2007	7	26.17
1196	Mymensingh (10609)	2007	8	26.79
1197	Mymensingh (10609)	2007	9	26.37
1198	Mymensingh (10609)	2007	10	23.16
1199	Mymensingh (10609)	2007	11	18.53
1200	Mymensingh (10609)	2007	12	13.21
1201	Mymensingh (10609)	2008	1	13.11
1202	Mymensingh (10609)	2008	2	13.81
1203	Mymensingh (10609)	2008	3	20.33
1204	Mymensingh (10609)	2008	4	22.97
1205	Mymensingh (10609)	2008	5	23.91
1206	Mymensingh (10609)	2008	6	25.63
1207	Mymensingh (10609)	2008	7	26.29
1208	Mymensingh (10609)	2008	8	26.19
1209	Mymensingh (10609)	2008	9	26.09
1210	Mymensingh (10609)	2008	10	22.98
1211	Mymensingh (10609)	2008	11	16.66
1212	Mymensingh (10609)	2008	12	15.70
1213	Mymensingh (10609)	2009	1	13.42
1214	Mymensingh (10609)	2009	2	15.26
1215	Mymensingh (10609)	2009	3	18.95
1216	Mymensingh (10609)	2009	4	23.63
1217	Mymensingh (10609)	2009	5	24.12
1218	Mymensingh (10609)	2009	6	25.67
1219	Mymensingh (10609)	2009	7	26.57
1220	Mymensingh (10609)	2009	8	26.31
1221	Mymensingh (10609)	2009	9	26.03
1222	Mymensingh (10609)	2009	10	23.18
1223	Mymensingh (10609)	2009	11	18.62
1224	Mymensingh (10609)	2009	12	13.20
1225	Mymensingh (10609)	2010	1	11.73
1226	Mymensingh (10609)	2010	2	14.88
1227	Mymensingh (10609)	2010	3	20.69
1228	Mymensingh (10609)	2010	4	23.46
1229	Mymensingh (10609)	2010	5	24.16
1230	Mymensingh (10609)	2010	6	25.73
1231	Mymensingh (10609)	2010	7	26.97
1232	Mymensingh (10609)	2010	8	26.64
1233	Mymensingh (10609)	2010	9	26.13
1234	Mymensingh (10609)	2010	10	23.90
1235	Mymensingh (10609)	2010	11	18.99
1236	Mymensingh (10609)	2010	12	13.50
1237	Mymensingh (10609)	2011	1	10.79
1238	Mymensingh (10609)	2011	2	15.33
1239	Mymensingh (10609)	2011	3	19.73
1240	Mymensingh (10609)	2011	4	21.89
1241	Mymensingh (10609)	2011	5	23.52
1242	Mymensingh (10609)	2011	6	25.91
1243	Mymensingh (10609)	2011	7	26.15
1244	Mymensingh (10609)	2011	8	26.29
1245	Mymensingh (10609)	2011	9	26.13
1246	Mymensingh (10609)	2011	10	23.83
1247	Mymensingh (10609)	2011	11	16.91
1248	Mymensingh (10609)	2011	12	13.61
1249	Mymensingh (10609)	2012	1	12.43
1250	Mymensingh (10609)	2012	2	13.93
1251	Mymensingh (10609)	2012	3	19.18
1252	Mymensingh (10609)	2012	4	22.07
1253	Mymensingh (10609)	2012	5	24.34
1254	Mymensingh (10609)	2012	6	25.57
1255	Mymensingh (10609)	2012	7	26.49
1256	Mymensingh (10609)	2012	8	26.74
1257	Mymensingh (10609)	2012	9	26.33
1258	Mymensingh (10609)	2012	10	23.00
1259	Mymensingh (10609)	2012	11	16.95
1260	Mymensingh (10609)	2012	12	13.15
1261	Mymensingh (10609)	2013	1	10.54
1262	Mymensingh (10609)	2013	2	15.51
1263	Mymensingh (10609)	2013	3	19.55
1264	Mymensingh (10609)	2013	4	22.44
1265	Mymensingh (10609)	2013	5	23.84
1266	Mymensingh (10609)	2013	6	26.44
1267	Mymensingh (10609)	2013	7	26.82
1268	Mymensingh (10609)	2013	8	26.21
1269	Mymensingh (10609)	2013	9	26.16
1270	Mymensingh (10609)	2013	10	23.58
1271	Mymensingh (10609)	2013	11	16.06
1272	Mymensingh (10609)	2013	12	13.62
1273	Mymensingh (10609)	2014	1	12.62
1274	Mymensingh (10609)	2014	2	14.06
1275	Mymensingh (10609)	2014	3	18.32
1276	Mymensingh (10609)	2014	4	22.08
1277	Mymensingh (10609)	2014	5	24.34
1278	Mymensingh (10609)	2014	6	26.53
1279	Mymensingh (10609)	2014	7	26.72
1280	Mymensingh (10609)	2014	8	26.35
1281	Mymensingh (10609)	2014	9	25.90
1282	Mymensingh (10609)	2014	10	23.18
1283	Mymensingh (10609)	2014	11	18.07
1284	Mymensingh (10609)	2014	12	13.59
1285	Mymensingh (10609)	2015	1	13.24
1286	Mymensingh (10609)	2015	2	15.59
1287	Mymensingh (10609)	2015	3	18.41
1288	Mymensingh (10609)	2015	4	21.43
1289	Mymensingh (10609)	2015	5	24.05
1290	Mymensingh (10609)	2015	6	26.02
1291	Mymensingh (10609)	2015	7	26.30
