Title: Maximum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
3100	Jessore (11407)	2005	4	36.26
3101	Jessore (11407)	2005	5	36.61
3102	Jessore (11407)	2005	6	36.79
3103	Jessore (11407)	2005	7	32.45
3104	Jessore (11407)	2005	8	33.39
3105	Jessore (11407)	2005	9	34.11
3106	Jessore (11407)	2005	10	31.10
3107	Jessore (11407)	2005	11	30.19
3108	Jessore (11407)	2005	12	27.74
3109	Jessore (11407)	2006	1	27.11
3110	Jessore (11407)	2006	2	32.87
3111	Jessore (11407)	2006	3	34.91
3112	Jessore (11407)	2006	4	36.10
3113	Jessore (11407)	2006	5	35.63
3114	Jessore (11407)	2006	6	34.61
3115	Jessore (11407)	2006	7	32.75
3116	Jessore (11407)	2006	8	33.23
3117	Jessore (11407)	2006	9	33.30
3118	Jessore (11407)	2006	10	33.30
3119	Jessore (11407)	2006	11	30.25
3120	Jessore (11407)	2006	12	27.86
3121	Jessore (11407)	2007	1	26.24
3122	Jessore (11407)	2007	2	27.96
3123	Jessore (11407)	2007	3	32.37
3124	Jessore (11407)	2007	4	35.61
3125	Jessore (11407)	2007	5	36.41
3126	Jessore (11407)	2007	6	34.50
3127	Jessore (11407)	2007	7	32.61
3128	Jessore (11407)	2007	8	33.15
3129	Jessore (11407)	2007	9	33.06
3130	Jessore (11407)	2007	10	32.75
3131	Jessore (11407)	2007	11	29.95
3132	Jessore (11407)	2007	12	26.74
3133	Jessore (11407)	2008	1	25.58
3134	Jessore (11407)	2008	2	27.06
3135	Jessore (11407)	2008	3	33.11
3136	Jessore (11407)	2008	4	35.95
3137	Jessore (11407)	2008	5	36.73
3138	Jessore (11407)	2008	6	33.59
3139	Jessore (11407)	2008	7	32.72
3140	Jessore (11407)	2008	8	33.43
3141	Jessore (11407)	2008	9	33.33
3142	Jessore (11407)	2008	10	32.50
3143	Jessore (11407)	2008	11	30.84
3144	Jessore (11407)	2008	12	26.96
3145	Jessore (11407)	2009	1	27.32
3146	Jessore (11407)	2009	2	30.80
3147	Jessore (11407)	2009	3	34.49
3148	Jessore (11407)	2009	4	38.16
3149	Jessore (11407)	2009	5	36.34
3150	Jessore (11407)	2009	6	35.86
3151	Jessore (11407)	2009	7	33.29
3152	Jessore (11407)	2009	8	33.31
3153	Jessore (11407)	2009	9	33.86
3154	Jessore (11407)	2009	10	33.19
3155	Jessore (11407)	2009	11	31.06
3156	Jessore (11407)	2009	12	27.36
3157	Jessore (11407)	2010	1	24.71
3158	Jessore (11407)	2010	2	30.26
3159	Jessore (11407)	2010	3	35.84
3160	Jessore (11407)	2010	4	37.62
3161	Jessore (11407)	2010	5	35.68
3162	Jessore (11407)	2010	6	34.67
3163	Jessore (11407)	2010	7	33.95
3164	Jessore (11407)	2010	8	34.12
3165	Jessore (11407)	2010	9	33.79
3166	Jessore (11407)	2010	10	33.19
3167	Jessore (11407)	2010	11	31.41
3168	Jessore (11407)	2010	12	26.31
3169	Jessore (11407)	2011	1	24.82
3170	Jessore (11407)	2011	2	29.56
3171	Jessore (11407)	2011	3	33.48
3172	Jessore (11407)	2011	4	35.05
3173	Jessore (11407)	2011	5	35.44
3174	Jessore (11407)	2011	6	34.23
3175	Jessore (11407)	2011	7	33.19
3176	Jessore (11407)	2011	8	31.97
3177	Jessore (11407)	2011	9	32.71
3178	Jessore (11407)	2011	10	34.05
3179	Jessore (11407)	2011	11	30.72
3180	Jessore (11407)	2011	12	26.09
3181	Jessore (11407)	2012	1	24.75
3182	Jessore (11407)	2012	2	29.48
3183	Jessore (11407)	2012	3	34.60
3184	Jessore (11407)	2012	4	35.33
3185	Jessore (11407)	2012	5	37.64
3186	Jessore (11407)	2012	6	36.10
3187	Jessore (11407)	2012	7	33.07
3188	Jessore (11407)	2012	8	33.17
3189	Jessore (11407)	2012	9	33.50
3190	Jessore (11407)	2012	10	33.07
3191	Jessore (11407)	2012	11	29.41
3192	Jessore (11407)	2012	12	25.36
3193	Jessore (11407)	2013	1	24.77
3194	Jessore (11407)	2013	2	29.15
3195	Jessore (11407)	2013	3	34.46
3196	Jessore (11407)	2013	4	35.93
3197	Jessore (11407)	2013	5	33.87
3198	Jessore (11407)	2013	6	34.01
3199	Jessore (11407)	2013	7	33.17
3200	Jessore (11407)	2013	8	32.91
3201	Jessore (11407)	2013	9	33.33
3202	Jessore (11407)	2013	10	31.86
3203	Jessore (11407)	2013	11	30.74
3204	Jessore (11407)	2013	12	27.17
3205	Jessore (11407)	2014	1	24.04
3206	Jessore (11407)	2014	2	28.04
3207	Jessore (11407)	2014	3	33.38
3208	Jessore (11407)	2014	4	38.03
3209	Jessore (11407)	2014	5	37.52
3210	Jessore (11407)	2014	6	34.21
3211	Jessore (11407)	2014	7	32.94
3212	Jessore (11407)	2014	8	33.47
3213	Jessore (11407)	2014	9	33.54
3214	Jessore (11407)	2014	10	32.78
3215	Jessore (11407)	2014	11	31.03
3216	Jessore (11407)	2014	12	25.86
3217	Jessore (11407)	2015	1	25.50
3218	Jessore (11407)	2015	2	29.26
3219	Jessore (11407)	2015	3	33.03
3220	Jessore (11407)	2015	4	34.22
3221	Jessore (11407)	2015	5	36.36
3222	Jessore (11407)	2015	6	34.31
3223	Jessore (11407)	2015	7	32.36
3224	Jessore (11407)	2015	8	33.17
3225	Jessore (11407)	2015	9	34.04
3226	Jessore (11407)	2015	10	33.58
3227	Jessore (11407)	2015	11	31.33
3228	Jessore (11407)	2015	12	26.65
3229	Jessore (11407)	2016	1	25.61
3230	Jessore (11407)	2016	2	30.50
3231	Jessore (11407)	2016	3	34.46
3232	Jessore (11407)	2016	4	37.42
3233	Jessore (11407)	2016	5	35.67
3234	Jessore (11407)	2016	6	34.32
3235	Jessore (11407)	2016	7	32.82
3236	Jessore (11407)	2016	8	32.92
3237	Jessore (11407)	2016	9	33.21
3238	Jessore (11407)	2016	10	33.85
3239	Jessore (11407)	2016	11	29.85
3240	Jessore (11407)	2016	12	27.22
3241	Jessore (11407)	2017	1	26.38
3242	Jessore (11407)	2017	2	30.07
3243	Jessore (11407)	2017	3	32.55
3244	Jessore (11407)	2017	4	35.69
3245	Jessore (11407)	2017	5	36.11
3246	Jessore (11407)	2017	6	34.63
3247	Jessore (11407)	2017	7	32.41
3248	Jessore (11407)	2017	8	33.54
3249	Jessore (11407)	2017	9	34.62
3250	Jessore (11407)	2017	10	32.42
3251	Jessore (11407)	2017	11	30.43
3252	Jessore (11407)	2017	12	27.06
3253	Jessore (11407)	2018	1	24.35
3254	Jessore (11407)	2018	2	30.31
3255	Jessore (11407)	2018	3	34.58
3256	Jessore (11407)	2018	4	34.87
3257	Jessore (11407)	2018	5	34.15
3258	Jessore (11407)	2018	6	35.12
3259	Jessore (11407)	2018	7	33.53
3260	Jessore (11407)	2018	8	33.88
3261	Jessore (11407)	2018	9	34.63
3262	Jessore (11407)	2018	10	32.99
3263	Jessore (11407)	2018	11	30.99
3264	Jessore (11407)	2018	12	26.05
3265	Jessore (11407)	2019	1	26.85
3266	Jessore (11407)	2019	2	28.88
3267	Jessore (11407)	2019	3	32.19
3268	Jessore (11407)	2019	4	34.87
3269	Jessore (11407)	2019	5	36.65
3270	Jessore (11407)	2019	6	36.03
3271	Jessore (11407)	2019	7	34.51
3272	Jessore (11407)	2019	8	33.68
3273	Jessore (11407)	2019	9	33.15
3274	Jessore (11407)	2019	10	32.27
3275	Jessore (11407)	2019	11	30.41
3276	Jessore (11407)	2019	12	25.47
3277	Jessore (11407)	2020	1	24.86
3278	Jessore (11407)	2020	2	27.46
3279	Jessore (11407)	2020	3	32.56
3280	Jessore (11407)	2020	4	34.95
3281	Jessore (11407)	2020	5	34.52
3282	Jessore (11407)	2020	6	34.48
3283	Jessore (11407)	2020	7	34.52
3284	Jessore (11407)	2020	8	33.45
3285	Jessore (11407)	2020	9	34.09
3286	Jessore (11407)	2020	10	33.52
3287	Jessore (11407)	2020	11	30.62
3288	Jessore (11407)	2020	12	26.53
3289	Jessore (11407)	2021	1	26.02
3290	Jessore (11407)	2021	2	29.89
3291	Jessore (11407)	2021	3	35.25
3292	Jessore (11407)	2021	4	36.98
3293	Jessore (11407)	2021	5	35.62
3294	Jessore (11407)	2021	6	33.51
3295	Jessore (11407)	2021	7	33.73
3296	Jessore (11407)	2021	8	33.77
3297	Jessore (11407)	2021	9	33.33
3298	Jessore (11407)	2021	10	33.71
3299	Jessore (11407)	2021	11	29.82
3300	Jessore (11407)	2021	12	26.09
3301	Jessore (11407)	2022	1	24.61
3302	Jessore (11407)	2022	2	27.59
3303	Jessore (11407)	2022	3	34.05
3304	Jessore (11407)	2022	4	35.78
3305	Jessore (11407)	2022	5	34.97
3306	Jessore (11407)	2022	6	34.77
3307	Jessore (11407)	2022	7	34.54
3308	Jessore (11407)	2022	8	33.85
3309	Jessore (11407)	2022	9	33.76
3310	Jessore (11407)	2022	10	32.83
3311	Jessore (11407)	2022	11	30.92
3312	Jessore (11407)	2022	12	27.86
3313	Faridpur (11505)	2000	1	24.78
3314	Faridpur (11505)	2000	2	25.58
3315	Faridpur (11505)	2000	3	31.54
3316	Faridpur (11505)	2000	4	33.64
3317	Faridpur (11505)	2000	5	32.96
3318	Faridpur (11505)	2000	6	32.55
3319	Faridpur (11505)	2000	7	31.89
3320	Faridpur (11505)	2000	8	32.28
3321	Faridpur (11505)	2000	9	31.96
3322	Faridpur (11505)	2000	10	31.67
3323	Faridpur (11505)	2000	11	30.35
3324	Faridpur (11505)	2000	12	26.45
3325	Faridpur (11505)	2001	1	24.36
3326	Faridpur (11505)	2001	2	28.79
3327	Faridpur (11505)	2001	3	33.12
3328	Faridpur (11505)	2001	4	35.08
3329	Faridpur (11505)	2001	5	32.51
3330	Faridpur (11505)	2001	6	31.31
3331	Faridpur (11505)	2001	7	31.80
3332	Faridpur (11505)	2001	8	32.70
3333	Faridpur (11505)	2001	9	32.36
3334	Faridpur (11505)	2001	10	32.20
3335	Faridpur (11505)	2001	11	29.42
3336	Faridpur (11505)	2001	12	25.76
3337	Faridpur (11505)	2002	1	25.20
3338	Faridpur (11505)	2002	2	28.60
3339	Faridpur (11505)	2002	3	32.44
3340	Faridpur (11505)	2002	4	32.78
3341	Faridpur (11505)	2002	5	32.60
3342	Faridpur (11505)	2002	6	32.12
3343	Faridpur (11505)	2002	7	32.28
3344	Faridpur (11505)	2002	8	31.54
3345	Faridpur (11505)	2002	9	32.58
3346	Faridpur (11505)	2002	10	31.87
3347	Faridpur (11505)	2002	11	29.20
3348	Faridpur (11505)	2002	12	26.18
3349	Faridpur (11505)	2003	1	21.99
3350	Faridpur (11505)	2003	2	28.14
3351	Faridpur (11505)	2003	3	30.65
3352	Faridpur (11505)	2003	4	34.42
3353	Faridpur (11505)	2003	5	34.80
3354	Faridpur (11505)	2003	6	32.29
3355	Faridpur (11505)	2003	7	32.35
3356	Faridpur (11505)	2003	8	32.76
3357	Faridpur (11505)	2003	9	32.02
3358	Faridpur (11505)	2003	10	31.30
3359	Faridpur (11505)	2003	11	29.66
3360	Faridpur (11505)	2003	12	25.32
3361	Faridpur (11505)	2004	1	23.02
3362	Faridpur (11505)	2004	2	28.31
3363	Faridpur (11505)	2004	3	32.98
3364	Faridpur (11505)	2004	4	33.32
3365	Faridpur (11505)	2004	5	35.36
3366	Faridpur (11505)	2004	6	32.36
3367	Faridpur (11505)	2004	7	31.72
3368	Faridpur (11505)	2004	8	31.89
3369	Faridpur (11505)	2004	9	30.78
3370	Faridpur (11505)	2004	10	30.75
3371	Faridpur (11505)	2004	11	29.31
3372	Faridpur (11505)	2004	12	26.76
3373	Faridpur (11505)	2005	1	24.32
3374	Faridpur (11505)	2005	2	28.95
3375	Faridpur (11505)	2005	3	32.60
3376	Faridpur (11505)	2005	4	35.00
3377	Faridpur (11505)	2005	5	34.32
3378	Faridpur (11505)	2005	6	34.09
3379	Faridpur (11505)	2005	7	31.23
3380	Faridpur (11505)	2005	8	32.03
3381	Faridpur (11505)	2005	9	32.86
3382	Faridpur (11505)	2005	10	30.34
3383	Faridpur (11505)	2005	11	28.84
3384	Faridpur (11505)	2005	12	26.40
3385	Faridpur (11505)	2006	1	25.19
3386	Faridpur (11505)	2006	2	31.28
3387	Faridpur (11505)	2006	3	33.60
3388	Faridpur (11505)	2006	4	34.22
3389	Faridpur (11505)	2006	5	33.87
3390	Faridpur (11505)	2006	6	32.82
3391	Faridpur (11505)	2006	7	32.11
3392	Faridpur (11505)	2006	8	32.20
3393	Faridpur (11505)	2006	9	32.06
3394	Faridpur (11505)	2006	10	32.55
3395	Faridpur (11505)	2006	11	29.42
3396	Faridpur (11505)	2006	12	26.68
3397	Faridpur (11505)	2007	1	24.52
3398	Faridpur (11505)	2007	2	26.72
3399	Faridpur (11505)	2007	3	31.63
3400	Faridpur (11505)	2007	4	33.77
3401	Faridpur (11505)	2007	5	34.84
3402	Faridpur (11505)	2007	6	32.71
3403	Faridpur (11505)	2007	7	31.39
3404	Faridpur (11505)	2007	8	32.26
3405	Faridpur (11505)	2007	9	32.07
3406	Faridpur (11505)	2007	10	31.56
3407	Faridpur (11505)	2007	11	28.94
3408	Faridpur (11505)	2007	12	25.74
3409	Faridpur (11505)	2008	1	24.26
3410	Faridpur (11505)	2008	2	25.74
3411	Faridpur (11505)	2008	3	32.08
3412	Faridpur (11505)	2008	4	34.75
3413	Faridpur (11505)	2008	5	35.15
3414	Faridpur (11505)	2008	6	32.52
3415	Faridpur (11505)	2008	7	31.64
3416	Faridpur (11505)	2008	8	32.04
3417	Faridpur (11505)	2008	9	32.48
3418	Faridpur (11505)	2008	10	31.21
3419	Faridpur (11505)	2008	11	29.53
3420	Faridpur (11505)	2008	12	25.86
3421	Faridpur (11505)	2009	1	25.73
3422	Faridpur (11505)	2009	2	29.67
3423	Faridpur (11505)	2009	3	33.44
3424	Faridpur (11505)	2009	4	36.15
3425	Faridpur (11505)	2009	5	34.80
3426	Faridpur (11505)	2009	6	34.61
3427	Faridpur (11505)	2009	7	32.19
3428	Faridpur (11505)	2009	8	32.38
3429	Faridpur (11505)	2009	9	32.94
3430	Faridpur (11505)	2009	10	32.34
3431	Faridpur (11505)	2009	11	30.07
3432	Faridpur (11505)	2009	12	25.67
3433	Faridpur (11505)	2010	1	23.31
3434	Faridpur (11505)	2010	2	28.93
3435	Faridpur (11505)	2010	3	34.83
3436	Faridpur (11505)	2010	4	36.04
3437	Faridpur (11505)	2010	5	34.37
3438	Faridpur (11505)	2010	6	33.20
3439	Faridpur (11505)	2010	7	32.59
3440	Faridpur (11505)	2010	8	33.19
3441	Faridpur (11505)	2010	9	32.66
3442	Faridpur (11505)	2010	10	32.49
3443	Faridpur (11505)	2010	11	30.30
3444	Faridpur (11505)	2010	12	25.54
3445	Faridpur (11505)	2011	1	23.05
3446	Faridpur (11505)	2011	2	28.51
3447	Faridpur (11505)	2011	3	32.52
3448	Faridpur (11505)	2011	4	33.70
3449	Faridpur (11505)	2011	5	33.69
3450	Faridpur (11505)	2011	6	32.91
3451	Faridpur (11505)	2011	7	32.50
3452	Faridpur (11505)	2011	8	31.25
3453	Faridpur (11505)	2011	9	32.47
3454	Faridpur (11505)	2011	10	33.44
3455	Faridpur (11505)	2011	11	30.04
3456	Faridpur (11505)	2011	12	24.28
3457	Faridpur (11505)	2012	1	23.93
3458	Faridpur (11505)	2012	2	28.92
3459	Faridpur (11505)	2012	3	33.79
3460	Faridpur (11505)	2012	4	34.17
3461	Faridpur (11505)	2012	5	35.02
3462	Faridpur (11505)	2012	6	33.72
3463	Faridpur (11505)	2012	7	32.45
3464	Faridpur (11505)	2012	8	32.32
3465	Faridpur (11505)	2012	9	32.77
3466	Faridpur (11505)	2012	10	32.20
3467	Faridpur (11505)	2012	11	28.55
3468	Faridpur (11505)	2012	12	24.01
3469	Faridpur (11505)	2013	1	23.94
3470	Faridpur (11505)	2013	2	28.60
3471	Faridpur (11505)	2013	3	33.82
3472	Faridpur (11505)	2013	4	35.02
3473	Faridpur (11505)	2013	5	32.19
3474	Faridpur (11505)	2013	6	33.74
3475	Faridpur (11505)	2013	7	32.60
3476	Faridpur (11505)	2013	8	32.04
3477	Faridpur (11505)	2013	9	32.82
3478	Faridpur (11505)	2013	10	31.28
3479	Faridpur (11505)	2013	11	29.91
3480	Faridpur (11505)	2013	12	26.30
3481	Faridpur (11505)	2014	1	23.16
3482	Faridpur (11505)	2014	2	27.10
3483	Faridpur (11505)	2014	3	32.76
3484	Faridpur (11505)	2014	4	37.06
3485	Faridpur (11505)	2014	5	35.52
3486	Faridpur (11505)	2014	6	33.17
3487	Faridpur (11505)	2014	7	32.54
3488	Faridpur (11505)	2014	8	32.40
3489	Faridpur (11505)	2014	9	32.88
3490	Faridpur (11505)	2014	10	32.49
3491	Faridpur (11505)	2014	11	30.43
3492	Faridpur (11505)	2014	12	24.72
3493	Faridpur (11505)	2015	1	24.59
3494	Faridpur (11505)	2015	2	28.50
3495	Faridpur (11505)	2015	3	32.75
3496	Faridpur (11505)	2015	4	33.21
3497	Faridpur (11505)	2015	5	34.60
3498	Faridpur (11505)	2015	6	33.08
3499	Faridpur (11505)	2015	7	32.08
3500	Faridpur (11505)	2015	8	32.69
3501	Faridpur (11505)	2015	9	33.46
3502	Faridpur (11505)	2015	10	32.93
3503	Faridpur (11505)	2015	11	30.62
3504	Faridpur (11505)	2015	12	25.94
3505	Faridpur (11505)	2016	1	25.16
3506	Faridpur (11505)	2016	2	30.06
3507	Faridpur (11505)	2016	3	34.07
3508	Faridpur (11505)	2016	4	36.11
3509	Faridpur (11505)	2016	5	34.10
3510	Faridpur (11505)	2016	6	34.08
3511	Faridpur (11505)	2016	7	32.28
3512	Faridpur (11505)	2016	8	33.13
3513	Faridpur (11505)	2016	9	33.31
3514	Faridpur (11505)	2016	10	33.42
3515	Faridpur (11505)	2016	11	30.16
3516	Faridpur (11505)	2016	12	27.35
3517	Faridpur (11505)	2017	1	26.24
3518	Faridpur (11505)	2017	2	29.85
3519	Faridpur (11505)	2017	3	31.38
3520	Faridpur (11505)	2017	4	33.88
3521	Faridpur (11505)	2017	5	34.87
3522	Faridpur (11505)	2017	6	33.46
3523	Faridpur (11505)	2017	7	32.07
3524	Faridpur (11505)	2017	8	32.88
3525	Faridpur (11505)	2017	9	33.40
3526	Faridpur (11505)	2017	10	31.65
3527	Faridpur (11505)	2017	11	29.96
3528	Faridpur (11505)	2017	12	26.61
3529	Faridpur (11505)	2018	1	23.41
3530	Faridpur (11505)	2018	2	29.54
3531	Faridpur (11505)	2018	3	33.75
3532	Faridpur (11505)	2018	4	33.12
3533	Faridpur (11505)	2018	5	32.63
3534	Faridpur (11505)	2018	6	33.87
3535	Faridpur (11505)	2018	7	32.67
3536	Faridpur (11505)	2018	8	33.14
3537	Faridpur (11505)	2018	9	33.72
3538	Faridpur (11505)	2018	10	31.88
3539	Faridpur (11505)	2018	11	30.28
3540	Faridpur (11505)	2018	12	25.88
3541	Faridpur (11505)	2019	1	26.64
3542	Faridpur (11505)	2019	2	28.18
3543	Faridpur (11505)	2019	3	31.94
3544	Faridpur (11505)	2019	4	34.25
3545	Faridpur (11505)	2019	5	35.00
3546	Faridpur (11505)	2019	6	34.14
3547	Faridpur (11505)	2019	7	33.55
3548	Faridpur (11505)	2019	8	33.48
3549	Faridpur (11505)	2019	9	33.05
3550	Faridpur (11505)	2019	10	32.05
3551	Faridpur (11505)	2019	11	30.53
3552	Faridpur (11505)	2019	12	24.94
3553	Faridpur (11505)	2020	1	23.89
3554	Faridpur (11505)	2020	2	27.13
3555	Faridpur (11505)	2020	3	32.47
3556	Faridpur (11505)	2020	4	34.14
3557	Faridpur (11505)	2020	5	32.99
3558	Faridpur (11505)	2020	6	33.11
3559	Faridpur (11505)	2020	7	32.95
3560	Faridpur (11505)	2020	8	32.67
3561	Faridpur (11505)	2020	9	33.31
3562	Faridpur (11505)	2020	10	33.15
3563	Faridpur (11505)	2020	11	30.53
3564	Faridpur (11505)	2020	12	25.25
3565	Faridpur (11505)	2021	1	25.04
3566	Faridpur (11505)	2021	2	29.41
3567	Faridpur (11505)	2021	3	34.51
3568	Faridpur (11505)	2021	4	35.93
3569	Faridpur (11505)	2021	5	34.63
3570	Faridpur (11505)	2021	6	32.69
3571	Faridpur (11505)	2021	7	32.83
3572	Faridpur (11505)	2021	8	32.76
3573	Faridpur (11505)	2021	9	33.09
3574	Faridpur (11505)	2021	10	33.23
3575	Faridpur (11505)	2021	11	29.28
3576	Faridpur (11505)	2021	12	25.67
3577	Faridpur (11505)	2022	1	24.33
3578	Faridpur (11505)	2022	2	26.69
3579	Faridpur (11505)	2022	3	33.82
3580	Faridpur (11505)	2022	4	34.49
3581	Faridpur (11505)	2022	5	33.42
3582	Faridpur (11505)	2022	6	33.42
3583	Faridpur (11505)	2022	7	33.81
3584	Faridpur (11505)	2022	8	33.52
3585	Faridpur (11505)	2022	9	33.13
3586	Faridpur (11505)	2022	10	32.21
3587	Faridpur (11505)	2022	11	30.53
3588	Faridpur (11505)	2022	12	27.02
3589	Madaripur (11513)	2000	1	25.82
3590	Madaripur (11513)	2000	2	26.37
3591	Madaripur (11513)	2000	3	31.92
3592	Madaripur (11513)	2000	4	33.65
3593	Madaripur (11513)	2000	5	33.25
3594	Madaripur (11513)	2000	6	32.62
3595	Madaripur (11513)	2000	7	32.01
3596	Madaripur (11513)	2000	8	32.40
3597	Madaripur (11513)	2000	9	32.53
3598	Madaripur (11513)	2000	10	32.71
3599	Madaripur (11513)	2000	11	30.80
3600	Madaripur (11513)	2000	12	27.29
3601	Madaripur (11513)	2001	1	25.53
3602	Madaripur (11513)	2001	2	29.37
3603	Madaripur (11513)	2001	3	32.81
3604	Madaripur (11513)	2001	4	34.77
3605	Madaripur (11513)	2001	5	33.18
3606	Madaripur (11513)	2001	6	31.25
3607	Madaripur (11513)	2001	7	31.43
3608	Madaripur (11513)	2001	8	32.72
3609	Madaripur (11513)	2001	9	32.28
3610	Madaripur (11513)	2001	10	32.45
3611	Madaripur (11513)	2001	11	29.78
3612	Madaripur (11513)	2001	12	26.56
3613	Madaripur (11513)	2002	1	25.81
3614	Madaripur (11513)	2002	2	29.42
3615	Madaripur (11513)	2002	3	32.65
3616	Madaripur (11513)	2002	4	32.53
3617	Madaripur (11513)	2002	5	33.11
3618	Madaripur (11513)	2002	6	32.59
3619	Madaripur (11513)	2002	7	32.86
3620	Madaripur (11513)	2002	8	31.88
3621	Madaripur (11513)	2002	9	32.91
3622	Madaripur (11513)	2002	10	32.42
3623	Madaripur (11513)	2002	11	29.95
3624	Madaripur (11513)	2002	12	27.38
3625	Madaripur (11513)	2003	1	23.19
3626	Madaripur (11513)	2003	2	28.94
3627	Madaripur (11513)	2003	3	30.98
3628	Madaripur (11513)	2003	4	34.16
3629	Madaripur (11513)	2003	5	34.50
3630	Madaripur (11513)	2003	6	32.02
3631	Madaripur (11513)	2003	7	32.15
3632	Madaripur (11513)	2003	8	33.01
3633	Madaripur (11513)	2003	9	32.50
3634	Madaripur (11513)	2003	10	32.25
3635	Madaripur (11513)	2003	11	30.84
3636	Madaripur (11513)	2003	12	26.49
3637	Madaripur (11513)	2004	1	24.08
3638	Madaripur (11513)	2004	2	28.92
3639	Madaripur (11513)	2004	3	33.04
3640	Madaripur (11513)	2004	4	33.28
3641	Madaripur (11513)	2004	5	35.54
3642	Madaripur (11513)	2004	6	32.43
3643	Madaripur (11513)	2004	7	31.77
3644	Madaripur (11513)	2004	8	31.87
3645	Madaripur (11513)	2004	9	31.61
3646	Madaripur (11513)	2004	10	31.29
3647	Madaripur (11513)	2004	11	29.37
3648	Madaripur (11513)	2004	12	27.07
3649	Madaripur (11513)	2005	1	25.08
3650	Madaripur (11513)	2005	2	29.50
3651	Madaripur (11513)	2005	3	32.36
3652	Madaripur (11513)	2005	4	34.68
3653	Madaripur (11513)	2005	5	34.38
3654	Madaripur (11513)	2005	6	34.00
3655	Madaripur (11513)	2005	7	31.44
3656	Madaripur (11513)	2005	8	32.19
3657	Madaripur (11513)	2005	9	32.71
3658	Madaripur (11513)	2005	10	30.97
3659	Madaripur (11513)	2005	11	29.02
3660	Madaripur (11513)	2005	12	26.90
3661	Madaripur (11513)	2006	1	25.57
3662	Madaripur (11513)	2006	2	30.98
3663	Madaripur (11513)	2006	3	33.04
3664	Madaripur (11513)	2006	4	34.19
3665	Madaripur (11513)	2006	5	33.81
3666	Madaripur (11513)	2006	6	32.81
3667	Madaripur (11513)	2006	7	31.95
3668	Madaripur (11513)	2006	8	31.94
3669	Madaripur (11513)	2006	9	32.14
3670	Madaripur (11513)	2006	10	32.63
3671	Madaripur (11513)	2006	11	29.60
3672	Madaripur (11513)	2006	12	27.04
3673	Madaripur (11513)	2007	1	24.90
3674	Madaripur (11513)	2007	2	27.48
3675	Madaripur (11513)	2007	3	31.80
3676	Madaripur (11513)	2007	4	33.70
3677	Madaripur (11513)	2007	5	34.49
3678	Madaripur (11513)	2007	6	32.77
3679	Madaripur (11513)	2007	7	31.26
3680	Madaripur (11513)	2007	8	32.43
3681	Madaripur (11513)	2007	9	31.70
3682	Madaripur (11513)	2007	10	31.60
3683	Madaripur (11513)	2007	11	29.62
3684	Madaripur (11513)	2007	12	26.27
3685	Madaripur (11513)	2008	1	25.27
3686	Madaripur (11513)	2008	2	26.80
3687	Madaripur (11513)	2008	3	32.06
3688	Madaripur (11513)	2008	4	34.66
3689	Madaripur (11513)	2008	5	34.99
3690	Madaripur (11513)	2008	6	31.99
3691	Madaripur (11513)	2008	7	31.45
3692	Madaripur (11513)	2008	8	31.95
3693	Madaripur (11513)	2008	9	32.12
3694	Madaripur (11513)	2008	10	31.41
3695	Madaripur (11513)	2008	11	30.07
3696	Madaripur (11513)	2008	12	26.23
3697	Madaripur (11513)	2009	1	26.47
3698	Madaripur (11513)	2009	2	29.90
3699	Madaripur (11513)	2009	3	33.05
3700	Madaripur (11513)	2009	4	35.08
3701	Madaripur (11513)	2009	5	34.66
3702	Madaripur (11513)	2009	6	34.69
3703	Madaripur (11513)	2009	7	32.01
3704	Madaripur (11513)	2009	8	32.53
3705	Madaripur (11513)	2009	9	32.76
3706	Madaripur (11513)	2009	10	32.51
3707	Madaripur (11513)	2009	11	30.86
3708	Madaripur (11513)	2009	12	26.63
3709	Madaripur (11513)	2010	1	24.29
3710	Madaripur (11513)	2010	2	29.38
3711	Madaripur (11513)	2010	3	34.36
3712	Madaripur (11513)	2010	4	35.33
3713	Madaripur (11513)	2010	5	34.46
3714	Madaripur (11513)	2010	6	33.31
3715	Madaripur (11513)	2010	7	32.75
3716	Madaripur (11513)	2010	8	33.59
3717	Madaripur (11513)	2010	9	32.65
3718	Madaripur (11513)	2010	10	32.37
3719	Madaripur (11513)	2010	11	30.21
3720	Madaripur (11513)	2010	12	25.76
3721	Madaripur (11513)	2011	1	23.87
3722	Madaripur (11513)	2011	2	28.92
3723	Madaripur (11513)	2011	3	32.60
3724	Madaripur (11513)	2011	4	33.56
3725	Madaripur (11513)	2011	5	33.89
3726	Madaripur (11513)	2011	6	32.75
3727	Madaripur (11513)	2011	7	32.19
3728	Madaripur (11513)	2011	8	31.44
3729	Madaripur (11513)	2011	9	32.01
3730	Madaripur (11513)	2011	10	32.97
3731	Madaripur (11513)	2011	11	30.01
3732	Madaripur (11513)	2011	12	25.18
3733	Madaripur (11513)	2012	1	24.25
3734	Madaripur (11513)	2012	2	29.11
3735	Madaripur (11513)	2012	3	33.16
3736	Madaripur (11513)	2012	4	33.75
3737	Madaripur (11513)	2012	5	34.77
3738	Madaripur (11513)	2012	6	33.41
3739	Madaripur (11513)	2012	7	32.54
3740	Madaripur (11513)	2012	8	32.31
3741	Madaripur (11513)	2012	9	32.20
